Dataset,#TrainingRelease,%training/total,%Defective/training,%Defective/testing,Classifier,Feature Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,oversampling,No,13,73,197,8,0.15,0.62,0.7,0.14
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,21,270,0,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,19,251,19,2,0.07,0.9,0.63,-0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,undersampling,No,21,213,57,0,0.09,1,0.92,0.04
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,21,270,0,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,16,114,156,5,0.12,0.76,0.72,0.1
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,SMOTE,No,20,19,251,1,0.51,0.95,0.97,0.63
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,21,261,9,0,0.07,1,0.52,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,21,67,203,0,0.24,1,0.97,0.3
AVRO,13,72.02,6.74,9.62,Random Forest,No,No,No,21,0,263,7,1,0.75,0.91,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,No,No,Sensitive Threshold,23,9,254,5,0.72,0.82,0.89,0.74
AVRO,13,72.02,6.74,9.62,Random Forest,No,No,Sensitive Learning,21,4,259,7,0.84,0.75,0.95,0.77
AVRO,13,72.02,6.74,9.62,Random Forest,No,oversampling,No,27,220,43,1,0.11,0.96,0.75,0.03
AVRO,13,72.02,6.74,9.62,Random Forest,No,oversampling,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Random Forest,No,oversampling,Sensitive Learning,26,194,69,2,0.12,0.93,0.75,0.05
AVRO,13,72.02,6.74,9.62,Random Forest,No,undersampling,No,27,111,152,1,0.2,0.96,0.93,0.2
AVRO,13,72.02,6.74,9.62,Random Forest,No,undersampling,Sensitive Threshold,28,259,4,0,0.1,1,0.51,0
AVRO,13,72.02,6.74,9.62,Random Forest,No,undersampling,Sensitive Learning,27,217,46,1,0.11,0.96,0.84,0.03
AVRO,13,72.02,6.74,9.62,Random Forest,No,SMOTE,No,21,0,263,7,1,0.75,0.9,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,No,SMOTE,Sensitive Threshold,23,22,241,5,0.51,0.82,0.87,0.58
AVRO,13,72.02,6.74,9.62,Random Forest,No,SMOTE,Sensitive Learning,22,8,255,6,0.73,0.79,0.91,0.73
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,No,No,21,0,263,7,1,0.75,0.93,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,No,Sensitive Threshold,22,8,255,6,0.73,0.79,0.88,0.73
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,No,Sensitive Learning,21,1,262,7,0.95,0.75,0.89,0.83
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,oversampling,No,25,140,123,3,0.15,0.89,0.79,0.11
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,oversampling,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,oversampling,Sensitive Learning,18,72,191,10,0.2,0.64,0.8,0.19
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,undersampling,No,26,110,153,2,0.19,0.93,0.92,0.19
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,undersampling,Sensitive Threshold,28,256,7,0,0.1,1,0.51,0.01
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,undersampling,Sensitive Learning,22,73,190,6,0.23,0.79,0.83,0.25
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,SMOTE,No,21,0,263,7,1,0.75,0.91,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,SMOTE,Sensitive Threshold,22,16,247,6,0.58,0.79,0.86,0.63
AVRO,13,72.02,6.74,9.62,Random Forest,Best first,SMOTE,Sensitive Learning,21,3,260,7,0.88,0.75,0.87,0.79
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,No,No,21,0,263,7,1,0.75,0.92,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,No,Sensitive Threshold,22,8,255,6,0.73,0.79,0.88,0.73
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,No,Sensitive Learning,21,0,263,7,1,0.75,0.9,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,oversampling,No,25,140,123,3,0.15,0.89,0.79,0.11
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,oversampling,Sensitive Learning,18,72,191,10,0.2,0.64,0.8,0.19
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,undersampling,No,26,110,153,2,0.19,0.93,0.92,0.19
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,28,256,7,0,0.1,1,0.51,0.01
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,undersampling,Sensitive Learning,22,73,190,6,0.23,0.79,0.83,0.25
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,SMOTE,No,21,0,263,7,1,0.75,0.91,0.84
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,22,16,247,6,0.58,0.79,0.86,0.63
AVRO,13,72.02,6.74,9.62,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,21,3,260,7,0.88,0.75,0.87,0.79
AVRO,13,72.02,6.74,9.62,Ibk,No,No,No,21,1,262,7,0.95,0.75,0.87,0.83
AVRO,13,72.02,6.74,9.62,Ibk,No,No,Sensitive Threshold,21,1,262,7,0.95,0.75,0.87,0.83
AVRO,13,72.02,6.74,9.62,Ibk,No,No,Sensitive Learning,21,1,262,7,0.95,0.75,0.87,0.83
AVRO,13,72.02,6.74,9.62,Ibk,No,oversampling,No,15,42,221,13,0.26,0.54,0.67,0.26
AVRO,13,72.02,6.74,9.62,Ibk,No,oversampling,Sensitive Threshold,15,42,221,13,0.26,0.54,0.69,0.26
AVRO,13,72.02,6.74,9.62,Ibk,No,oversampling,Sensitive Learning,13,32,231,15,0.29,0.46,0.67,0.27
AVRO,13,72.02,6.74,9.62,Ibk,No,undersampling,No,27,106,157,1,0.2,0.96,0.78,0.21
AVRO,13,72.02,6.74,9.62,Ibk,No,undersampling,Sensitive Threshold,27,114,149,1,0.19,0.96,0.77,0.19
AVRO,13,72.02,6.74,9.62,Ibk,No,undersampling,Sensitive Learning,27,251,12,1,0.1,0.96,0.55,0
AVRO,13,72.02,6.74,9.62,Ibk,No,SMOTE,No,21,1,262,7,0.95,0.75,0.87,0.83
AVRO,13,72.02,6.74,9.62,Ibk,No,SMOTE,Sensitive Threshold,21,1,262,7,0.95,0.75,0.87,0.83
AVRO,13,72.02,6.74,9.62,Ibk,No,SMOTE,Sensitive Learning,22,17,246,6,0.56,0.79,0.88,0.61
AVRO,13,72.02,6.74,9.62,Ibk,Best first,No,No,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Best first,No,Sensitive Threshold,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Best first,No,Sensitive Learning,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Best first,oversampling,No,15,31,232,13,0.33,0.54,0.71,0.32
AVRO,13,72.02,6.74,9.62,Ibk,Best first,oversampling,Sensitive Threshold,15,31,232,13,0.33,0.54,0.71,0.32
AVRO,13,72.02,6.74,9.62,Ibk,Best first,oversampling,Sensitive Learning,24,124,139,4,0.16,0.86,0.71,0.13
AVRO,13,72.02,6.74,9.62,Ibk,Best first,undersampling,No,26,106,157,2,0.2,0.93,0.76,0.2
AVRO,13,72.02,6.74,9.62,Ibk,Best first,undersampling,Sensitive Threshold,26,114,149,2,0.19,0.93,0.75,0.18
AVRO,13,72.02,6.74,9.62,Ibk,Best first,undersampling,Sensitive Learning,23,191,72,5,0.11,0.82,0.56,0.02
AVRO,13,72.02,6.74,9.62,Ibk,Best first,SMOTE,No,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Best first,SMOTE,Sensitive Threshold,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Best first,SMOTE,Sensitive Learning,22,10,253,6,0.69,0.79,0.89,0.7
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,No,No,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,No,Sensitive Threshold,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,No,Sensitive Learning,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,oversampling,No,15,31,232,13,0.33,0.54,0.71,0.32
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,oversampling,Sensitive Threshold,15,31,232,13,0.33,0.54,0.71,0.32
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,oversampling,Sensitive Learning,24,124,139,4,0.16,0.86,0.71,0.13
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,undersampling,No,26,106,157,2,0.2,0.93,0.76,0.2
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,undersampling,Sensitive Threshold,26,114,149,2,0.19,0.93,0.75,0.18
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,undersampling,Sensitive Learning,23,191,72,5,0.11,0.82,0.56,0.02
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,SMOTE,No,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,21,0,263,7,1,0.75,0.88,0.84
AVRO,13,72.02,6.74,9.62,Ibk,Greedy Backward,SMOTE,Sensitive Learning,22,10,253,6,0.69,0.79,0.89,0.7
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,No,No,24,25,238,4,0.49,0.86,0.93,0.57
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,No,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,No,Sensitive Learning,28,263,0,0,0.1,1,0.93,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,oversampling,No,28,262,1,0,0.1,1,0.6,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,oversampling,Sensitive Threshold,28,262,1,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,oversampling,Sensitive Learning,28,261,2,0,0.1,1,0.64,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,undersampling,No,28,263,0,0,0.1,1,0.92,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,undersampling,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,undersampling,Sensitive Learning,12,8,255,16,0.6,0.43,0.84,0.46
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,SMOTE,No,28,263,0,0,0.1,1,0.94,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,SMOTE,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,No,SMOTE,Sensitive Learning,28,255,8,0,0.1,1,0.94,0.01
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,No,No,20,8,255,8,0.71,0.71,0.93,0.68
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,No,Sensitive Threshold,26,73,190,2,0.26,0.93,0.83,0.31
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,No,Sensitive Learning,25,31,232,3,0.45,0.89,0.93,0.54
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,oversampling,No,28,260,3,0,0.1,1,0.7,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,oversampling,Sensitive Threshold,28,261,2,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,oversampling,Sensitive Learning,7,22,241,21,0.24,0.25,0.72,0.16
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,undersampling,No,27,225,38,1,0.11,0.96,0.92,0.02
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,undersampling,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,undersampling,Sensitive Learning,28,258,5,0,0.1,1,0.74,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,SMOTE,No,23,12,251,5,0.66,0.82,0.93,0.7
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,SMOTE,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Best first,SMOTE,Sensitive Learning,25,84,179,3,0.23,0.89,0.91,0.25
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,No,No,20,8,255,8,0.71,0.71,0.93,0.68
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,No,Sensitive Threshold,26,73,190,2,0.26,0.93,0.83,0.31
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,No,Sensitive Learning,25,31,232,3,0.45,0.89,0.93,0.54
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,oversampling,No,28,260,3,0,0.1,1,0.7,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,28,261,2,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,7,22,241,21,0.24,0.25,0.72,0.16
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,undersampling,No,27,225,38,1,0.11,0.96,0.92,0.02
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,28,258,5,0,0.1,1,0.74,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,SMOTE,No,23,12,251,5,0.66,0.82,0.93,0.7
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,28,263,0,0,0.1,1,0.5,0
AVRO,13,72.02,6.74,9.62,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,25,84,179,3,0.23,0.89,0.91,0.25
AVRO,14,78.62,6.98,11.15,Random Forest,No,No,No,21,1,278,14,0.95,0.6,0.92,0.71
AVRO,14,78.62,6.98,11.15,Random Forest,No,No,Sensitive Threshold,22,20,259,13,0.52,0.63,0.78,0.51
AVRO,14,78.62,6.98,11.15,Random Forest,No,No,Sensitive Learning,21,10,269,14,0.68,0.6,0.92,0.59
AVRO,14,78.62,6.98,11.15,Random Forest,No,oversampling,No,19,58,221,16,0.25,0.54,0.74,0.22
AVRO,14,78.62,6.98,11.15,Random Forest,No,oversampling,Sensitive Threshold,35,279,0,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Random Forest,No,oversampling,Sensitive Learning,33,225,54,2,0.13,0.94,0.73,0.04
AVRO,14,78.62,6.98,11.15,Random Forest,No,undersampling,No,33,106,173,2,0.24,0.94,0.91,0.24
AVRO,14,78.62,6.98,11.15,Random Forest,No,undersampling,Sensitive Threshold,35,275,4,0,0.11,1,0.51,0
AVRO,14,78.62,6.98,11.15,Random Forest,No,undersampling,Sensitive Learning,32,163,116,3,0.16,0.91,0.78,0.11
AVRO,14,78.62,6.98,11.15,Random Forest,No,SMOTE,No,21,3,276,14,0.88,0.6,0.92,0.68
AVRO,14,78.62,6.98,11.15,Random Forest,No,SMOTE,Sensitive Threshold,25,48,231,10,0.34,0.71,0.77,0.37
AVRO,14,78.62,6.98,11.15,Random Forest,No,SMOTE,Sensitive Learning,21,15,264,14,0.58,0.6,0.89,0.54
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,No,No,20,1,278,15,0.95,0.57,0.9,0.69
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,No,Sensitive Threshold,22,14,265,13,0.61,0.63,0.79,0.57
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,No,Sensitive Learning,21,5,274,14,0.81,0.6,0.89,0.66
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,oversampling,No,23,79,200,12,0.23,0.66,0.78,0.2
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,oversampling,Sensitive Threshold,35,277,2,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,oversampling,Sensitive Learning,35,269,10,0,0.12,1,0.84,0.01
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,undersampling,No,30,99,180,5,0.23,0.86,0.89,0.23
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,undersampling,Sensitive Threshold,35,270,9,0,0.11,1,0.52,0.01
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,undersampling,Sensitive Learning,31,137,142,4,0.18,0.89,0.83,0.15
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,SMOTE,No,21,2,277,14,0.91,0.6,0.9,0.7
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,SMOTE,Sensitive Threshold,23,32,247,12,0.42,0.66,0.77,0.43
AVRO,14,78.62,6.98,11.15,Random Forest,Best first,SMOTE,Sensitive Learning,22,10,269,13,0.69,0.63,0.88,0.62
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,No,No,20,1,278,15,0.95,0.57,0.87,0.69
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,No,Sensitive Threshold,21,7,272,14,0.75,0.6,0.79,0.63
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,No,Sensitive Learning,21,5,274,14,0.81,0.6,0.9,0.66
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,oversampling,No,23,79,200,12,0.23,0.66,0.78,0.2
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,35,277,2,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,oversampling,Sensitive Learning,35,269,10,0,0.12,1,0.84,0.01
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,undersampling,No,30,99,180,5,0.23,0.86,0.89,0.23
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,35,270,9,0,0.11,1,0.52,0.01
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,undersampling,Sensitive Learning,31,137,142,4,0.18,0.89,0.83,0.15
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,SMOTE,No,21,2,277,14,0.91,0.6,0.9,0.7
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,23,32,247,12,0.42,0.66,0.77,0.43
AVRO,14,78.62,6.98,11.15,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,22,10,269,13,0.69,0.63,0.88,0.62
AVRO,14,78.62,6.98,11.15,Ibk,No,No,No,20,3,276,15,0.87,0.57,0.78,0.66
AVRO,14,78.62,6.98,11.15,Ibk,No,No,Sensitive Threshold,20,3,276,15,0.87,0.57,0.78,0.66
AVRO,14,78.62,6.98,11.15,Ibk,No,No,Sensitive Learning,20,3,276,15,0.87,0.57,0.78,0.66
AVRO,14,78.62,6.98,11.15,Ibk,No,oversampling,No,26,190,89,9,0.12,0.74,0.53,0.02
AVRO,14,78.62,6.98,11.15,Ibk,No,oversampling,Sensitive Threshold,26,194,85,9,0.12,0.74,0.52,0.01
AVRO,14,78.62,6.98,11.15,Ibk,No,oversampling,Sensitive Learning,34,244,35,1,0.12,0.97,0.58,0.02
AVRO,14,78.62,6.98,11.15,Ibk,No,undersampling,No,27,103,176,8,0.21,0.77,0.7,0.18
AVRO,14,78.62,6.98,11.15,Ibk,No,undersampling,Sensitive Threshold,28,108,171,7,0.21,0.8,0.71,0.18
AVRO,14,78.62,6.98,11.15,Ibk,No,undersampling,Sensitive Learning,24,145,134,11,0.14,0.69,0.59,0.06
AVRO,14,78.62,6.98,11.15,Ibk,No,SMOTE,No,20,3,276,15,0.87,0.57,0.78,0.66
AVRO,14,78.62,6.98,11.15,Ibk,No,SMOTE,Sensitive Threshold,20,3,276,15,0.87,0.57,0.78,0.66
AVRO,14,78.62,6.98,11.15,Ibk,No,SMOTE,Sensitive Learning,22,16,263,13,0.58,0.63,0.81,0.55
AVRO,14,78.62,6.98,11.15,Ibk,Best first,No,No,20,4,275,15,0.83,0.57,0.92,0.65
AVRO,14,78.62,6.98,11.15,Ibk,Best first,No,Sensitive Threshold,20,8,271,15,0.71,0.57,0.77,0.59
AVRO,14,78.62,6.98,11.15,Ibk,Best first,No,Sensitive Learning,20,8,271,15,0.71,0.57,0.92,0.59
AVRO,14,78.62,6.98,11.15,Ibk,Best first,oversampling,No,23,84,195,12,0.21,0.66,0.69,0.19
AVRO,14,78.62,6.98,11.15,Ibk,Best first,oversampling,Sensitive Threshold,24,94,185,11,0.2,0.69,0.67,0.17
AVRO,14,78.62,6.98,11.15,Ibk,Best first,oversampling,Sensitive Learning,25,115,164,10,0.18,0.71,0.58,0.13
AVRO,14,78.62,6.98,11.15,Ibk,Best first,undersampling,No,28,77,202,7,0.27,0.8,0.78,0.28
AVRO,14,78.62,6.98,11.15,Ibk,Best first,undersampling,Sensitive Threshold,28,94,185,7,0.23,0.8,0.73,0.22
AVRO,14,78.62,6.98,11.15,Ibk,Best first,undersampling,Sensitive Learning,29,126,153,6,0.19,0.83,0.66,0.15
AVRO,14,78.62,6.98,11.15,Ibk,Best first,SMOTE,No,21,6,273,14,0.78,0.6,0.92,0.64
AVRO,14,78.62,6.98,11.15,Ibk,Best first,SMOTE,Sensitive Threshold,21,10,269,14,0.68,0.6,0.78,0.59
AVRO,14,78.62,6.98,11.15,Ibk,Best first,SMOTE,Sensitive Learning,25,24,255,10,0.51,0.71,0.86,0.53
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,No,No,20,4,275,15,0.83,0.57,0.92,0.65
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,No,Sensitive Threshold,20,8,271,15,0.71,0.57,0.77,0.59
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,No,Sensitive Learning,20,8,271,15,0.71,0.57,0.92,0.59
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,oversampling,No,23,84,195,12,0.21,0.66,0.69,0.19
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,oversampling,Sensitive Threshold,24,94,185,11,0.2,0.69,0.67,0.17
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,oversampling,Sensitive Learning,25,115,164,10,0.18,0.71,0.58,0.13
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,undersampling,No,28,77,202,7,0.27,0.8,0.78,0.28
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,undersampling,Sensitive Threshold,28,94,185,7,0.23,0.8,0.73,0.22
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,undersampling,Sensitive Learning,29,126,153,6,0.19,0.83,0.66,0.15
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,SMOTE,No,21,6,273,14,0.78,0.6,0.92,0.64
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,21,10,269,14,0.68,0.6,0.78,0.59
AVRO,14,78.62,6.98,11.15,Ibk,Greedy Backward,SMOTE,Sensitive Learning,25,24,255,10,0.51,0.71,0.86,0.53
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,No,No,30,50,229,5,0.38,0.86,0.89,0.43
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,No,Sensitive Threshold,35,266,13,0,0.12,1,0.52,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,No,Sensitive Learning,35,261,18,0,0.12,1,0.92,0.02
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,oversampling,No,33,256,23,2,0.11,0.94,0.71,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,oversampling,Sensitive Threshold,33,258,21,2,0.11,0.94,0.51,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,oversampling,Sensitive Learning,35,267,12,0,0.12,1,0.65,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,undersampling,No,35,273,6,0,0.11,1,0.9,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,undersampling,Sensitive Threshold,35,273,6,0,0.11,1,0.51,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,undersampling,Sensitive Learning,2,23,256,33,0.08,0.06,0.58,-0.03
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,SMOTE,No,34,258,21,1,0.12,0.97,0.9,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,SMOTE,Sensitive Threshold,35,276,3,0,0.11,1,0.51,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,No,SMOTE,Sensitive Learning,35,261,18,0,0.12,1,0.91,0.02
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,No,No,22,16,263,13,0.58,0.63,0.89,0.55
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,No,Sensitive Threshold,35,266,13,0,0.12,1,0.52,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,No,Sensitive Learning,32,67,212,3,0.32,0.91,0.91,0.37
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,oversampling,No,24,89,190,11,0.21,0.69,0.72,0.19
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,oversampling,Sensitive Threshold,35,279,0,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,oversampling,Sensitive Learning,32,265,14,3,0.11,0.91,0.74,-0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,undersampling,No,35,272,7,0,0.11,1,0.89,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,undersampling,Sensitive Threshold,35,279,0,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,undersampling,Sensitive Learning,34,266,13,1,0.11,0.97,0.65,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,SMOTE,No,28,41,238,7,0.41,0.8,0.88,0.46
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,SMOTE,Sensitive Threshold,35,272,7,0,0.11,1,0.51,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Best first,SMOTE,Sensitive Learning,33,129,150,2,0.2,0.94,0.89,0.19
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,No,No,22,16,263,13,0.58,0.63,0.89,0.55
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,No,Sensitive Threshold,35,266,13,0,0.12,1,0.52,0.01
